TicketKey,TicketID,Project,ProjectKey,Summary,Description,IssueType,Status,StatusCategory,IsCurrent,StatusEntryDate,StatusExitDate,TimeInStatusHours,Priority,Assignee,AssigneeEmail,AssigneeAccountID,Reporter,Creator,Created,Updated,ResolutionDate,DueDate,SprintState
DL-114,10016,DL,DL,Opportunités de vente,Analyse et développement selon les spécifications du ticket DL-114.,Story,To Do,In Progress,No,13/02/2025 01:48,13/02/2025 17:35,15.78,Medium,azizridane,bensalem.saber@gtiinfo.com.tn,acc_0016,Chef de projet,Chef de projet,12/02/2025 00:00,13/02/2025 17:35,,2025/02/27,Sprint 8
DL-114,10016,DL,DL,Opportunités de vente,Analyse et développement selon les spécifications du ticket DL-114.,Story,In Review,In Progress,No,13/02/2025 17:35,14/02/2025 20:32,26.94,Medium,azizridane,bensalem.saber@gtiinfo.com.tn,acc_0016,Chef de projet,Chef de projet,12/02/2025 00:00,14/02/2025 20:32,,2025/02/27,Sprint 8
DL-114,10016,DL,DL,Opportunités de vente,Analyse et développement selon les spécifications du ticket DL-114.,Story,QA In Process,In Progress,No,14/02/2025 20:32,16/02/2025 05:53,33.35,Medium,azizridane,bensalem.saber@gtiinfo.com.tn,acc_0016,Chef de projet,Chef de projet,12/02/2025 00:00,16/02/2025 05:53,,2025/02/27,Sprint 8
DL-114,10016,DL,DL,Opportunités de vente,Analyse et développement selon les spécifications du ticket DL-114.,Story,Correction Post Review,In Progress,No,16/02/2025 05:53,17/02/2025 12:24,30.52,Medium,azizridane,bensalem.saber@gtiinfo.com.tn,acc_0016,Chef de projet,Chef de projet,12/02/2025 00:00,17/02/2025 12:24,,2025/02/27,Sprint 8
DL-114,10016,DL,DL,Opportunités de vente,Analyse et développement selon les spécifications du ticket DL-114.,Story,Correction Post QA,In Progress,No,17/02/2025 12:24,18/02/2025 10:14,21.83,Medium,azizridane,bensalem.saber@gtiinfo.com.tn,acc_0016,Chef de projet,Chef de projet,12/02/2025 00:00,18/02/2025 10:14,,2025/02/27,Sprint 8
DL-114,10016,DL,DL,Opportunités de vente,Analyse et développement selon les spécifications du ticket DL-114.,Story,Blocked,In Progress,No,18/02/2025 10:14,21/02/2025 09:15,71.02,Medium,azizridane,bensalem.saber@gtiinfo.com.tn,acc_0016,Chef de projet,Chef de projet,12/02/2025 00:00,21/02/2025 09:15,,2025/02/27,Sprint 8
DL-114,10016,DL,DL,Opportunités de vente,Analyse et développement selon les spécifications du ticket DL-114.,Story,To Be Deployed,Done,Yes,21/02/2025 09:15,21/02/2025 09:15,0.0,Medium,azizridane,bensalem.saber@gtiinfo.com.tn,acc_0016,Chef de projet,Chef de projet,12/02/2025 00:00,21/02/2025 09:15,21/02/2025 09:15,2025/02/27,Sprint 8
DL-113,10017,DL,DL,Plan de contact,Analyse et développement selon les spécifications du ticket DL-113.,Story,In Analysis,In Progress,No,12/02/2025 00:00,13/02/2025 07:24,31.41,Medium,Firas Brinsi,bensalem.houssein@attijaribank.com.tn,acc_0017,Chef de projet,Chef de projet,12/02/2025 00:00,13/02/2025 07:24,,2025/02/27,Sprint 8
DL-113,10017,DL,DL,Plan de contact,Analyse et développement selon les spécifications du ticket DL-113.,Story,To Do,In Progress,No,13/02/2025 07:24,13/02/2025 23:37,16.22,Medium,Firas Brinsi,bensalem.houssein@attijaribank.com.tn,acc_0017,Chef de projet,Chef de projet,12/02/2025 00:00,13/02/2025 23:37,,2025/02/27,Sprint 8
DL-113,10017,DL,DL,Plan de contact,Analyse et développement selon les spécifications du ticket DL-113.,Story,In Process,In Progress,No,13/02/2025 23:37,16/02/2025 13:48,62.19,Medium,Firas Brinsi,bensalem.houssein@attijaribank.com.tn,acc_0017,Chef de projet,Chef de projet,12/02/2025 00:00,16/02/2025 13:48,,2025/02/27,Sprint 8
DL-113,10017,DL,DL,Plan de contact,Analyse et développement selon les spécifications du ticket DL-113.,Story,Ready For Test,In Progress,No,16/02/2025 13:48,17/02/2025 01:46,11.96,Medium,Firas Brinsi,bensalem.houssein@attijaribank.com.tn,acc_0017,Chef de projet,Chef de projet,12/02/2025 00:00,17/02/2025 01:46,,2025/02/27,Sprint 8
DL-113,10017,DL,DL,Plan de contact,Analyse et développement selon les spécifications du ticket DL-113.,Story,QA In Process,In Progress,No,17/02/2025 01:46,18/02/2025 00:16,22.49,Medium,Firas Brinsi,bensalem.houssein@attijaribank.com.tn,acc_0017,Chef de projet,Chef de projet,12/02/2025 00:00,18/02/2025 00:16,,2025/02/27,Sprint 8
DL-113,10017,DL,DL,Plan de contact,Analyse et développement selon les spécifications du ticket DL-113.,Story,Correction Post Review,In Progress,No,18/02/2025 00:16,19/02/2025 13:35,37.31,Medium,Firas Brinsi,bensalem.houssein@attijaribank.com.tn,acc_0017,Chef de projet,Chef de projet,12/02/2025 00:00,19/02/2025 13:35,,2025/02/27,Sprint 8
DL-113,10017,DL,DL,Plan de contact,Analyse et développement selon les spécifications du ticket DL-113.,Story,Blocked,In Progress,No,19/02/2025 13:35,21/02/2025 03:03,37.47,Medium,Firas Brinsi,bensalem.houssein@attijaribank.com.tn,acc_0017,Chef de projet,Chef de projet,12/02/2025 00:00,21/02/2025 03:03,,2025/02/27,Sprint 8
DL-113,10017,DL,DL,Plan de contact,Analyse et développement selon les spécifications du ticket DL-113.,Story,To Be Deployed,Done,Yes,21/02/2025 03:03,21/02/2025 03:03,0.0,Medium,Firas Brinsi,bensalem.houssein@attijaribank.com.tn,acc_0017,Chef de projet,Chef de projet,12/02/2025 00:00,21/02/2025 03:03,21/02/2025 03:03,2025/02/27,Sprint 8
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,In Analysis,In Progress,No,11/03/2025 00:00,13/03/2025 01:08,49.14,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,13/03/2025 01:08,,2025/03/21,Sprint 9
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,To Do,In Progress,No,13/03/2025 01:08,13/03/2025 11:28,10.34,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,13/03/2025 11:28,,2025/03/21,Sprint 9
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,In Process,In Progress,No,13/03/2025 11:28,15/03/2025 23:35,60.1,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,15/03/2025 23:35,,2025/03/21,Sprint 9
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,In Review,In Progress,No,15/03/2025 23:35,16/03/2025 11:55,12.35,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,16/03/2025 11:55,,2025/03/21,Sprint 9
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,Ready For Test,In Progress,No,16/03/2025 11:55,17/03/2025 02:24,14.47,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,17/03/2025 02:24,,2025/03/21,Sprint 9
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,QA In Process,In Progress,No,17/03/2025 02:24,19/03/2025 13:40,59.27,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,19/03/2025 13:40,,2025/03/21,Sprint 9
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,Correction Post Review,In Progress,No,19/03/2025 13:40,20/03/2025 03:57,14.28,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,20/03/2025 03:57,,2025/03/21,Sprint 9
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,Correction Post QA,In Progress,No,20/03/2025 03:57,21/03/2025 04:33,24.6,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,21/03/2025 04:33,,2025/03/21,Sprint 9
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,Blocked,In Progress,No,21/03/2025 04:33,22/03/2025 18:45,38.21,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,22/03/2025 18:45,,2025/03/21,Sprint 9
DL-117,10018,DL,DL,Rdvs,Analyse et développement selon les spécifications du ticket DL-117.,Story,To Be Deployed,Done,Yes,22/03/2025 18:45,22/03/2025 18:45,0.0,Medium,,,acc_0018,Chef de projet,Chef de projet,11/03/2025 00:00,22/03/2025 18:45,22/03/2025 18:45,2025/03/21,Sprint 9
DL-395,10019,DL,DL,CRs,Analyse et développement selon les spécifications du ticket DL-395.,Story,In Analysis,In Progress,No,11/03/2025 00:00,13/03/2025 16:52,64.88,Medium,,,acc_0019,Chef de projet,Chef de projet,11/03/2025 00:00,13/03/2025 16:52,,2025/03/21,Sprint 9
DL-395,10019,DL,DL,CRs,Analyse et développement selon les spécifications du ticket DL-395.,Story,To Do,In Progress,No,13/03/2025 16:52,13/03/2025 23:18,6.43,Medium,,,acc_0019,Chef de projet,Chef de projet,11/03/2025 00:00,13/03/2025 23:18,,2025/03/21,Sprint 9
DL-395,10019,DL,DL,CRs,Analyse et développement selon les spécifications du ticket DL-395.,Story,In Process,In Progress,No,13/03/2025 23:18,17/03/2025 05:43,78.42,Medium,,,acc_0019,Chef de projet,Chef de projet,11/03/2025 00:00,17/03/2025 05:43,,2025/03/21,Sprint 9
DL-395,10019,DL,DL,CRs,Analyse et développement selon les spécifications du ticket DL-395.,Story,Ready For Test,In Progress,No,17/03/2025 05:43,17/03/2025 23:17,17.57,Medium,,,acc_0019,Chef de projet,Chef de projet,11/03/2025 00:00,17/03/2025 23:17,,2025/03/21,Sprint 9
DL-395,10019,DL,DL,CRs,Analyse et développement selon les spécifications du ticket DL-395.,Story,QA In Process,In Progress,No,17/03/2025 23:17,20/03/2025 03:55,52.64,Medium,,,acc_0019,Chef de projet,Chef de projet,11/03/2025 00:00,20/03/2025 03:55,,2025/03/21,Sprint 9
DL-395,10019,DL,DL,CRs,Analyse et développement selon les spécifications du ticket DL-395.,Story,Correction Post Review,In Progress,No,20/03/2025 03:55,20/03/2025 14:26,10.51,Medium,,,acc_0019,Chef de projet,Chef de projet,11/03/2025 00:00,20/03/2025 14:26,,2025/03/21,Sprint 9
DL-395,10019,DL,DL,CRs,Analyse et développement selon les spécifications du ticket DL-395.,Story,Correction Post QA,In Progress,No,20/03/2025 14:26,21/03/2025 19:27,29.02,Medium,,,acc_0019,Chef de projet,Chef de projet,11/03/2025 00:00,21/03/2025 19:27,,2025/03/21,Sprint 9
DL-395,10019,DL,DL,CRs,Analyse et développement selon les spécifications du ticket DL-395.,Story,Blocked,In Progress,No,21/03/2025 19:27,22/03/2025 10:25,14.97,Medium,,,acc_0019,Chef de projet,Chef de projet,11/03/2025 00:00,22/03/2025 10:25,,2025/03/21,Sprint 9
DL-395,10019,DL,DL,CRs,Analyse et développement selon les spécifications du ticket DL-395.,Story,To Be Deployed,Done,Yes,22/03/2025 10:25,22/03/2025 10:25,0.0,Medium,,,acc_0019,Chef de projet,Chef de projet,11/03/2025 00:00,22/03/2025 10:25,22/03/2025 10:25,2025/03/21,Sprint 9
DL-71,10020,DL,DL,TRADE FINANCE,Analyse et développement selon les spécifications du ticket DL-71.,Epic,In Analysis,In Progress,No,03/04/2025 16:00,05/04/2025 12:13,44.23,Medium,,,acc_0020,Chef de projet,Chef de projet,03/04/2025 16:00,05/04/2025 12:13,,,KANBAN BOARD
DL-71,10020,DL,DL,TRADE FINANCE,Analyse et développement selon les spécifications du ticket DL-71.,Epic,To Do,In Progress,Yes,05/04/2025 12:13,,0.0,Medium,,,acc_0020,Chef de projet,Chef de projet,03/04/2025 16:00,05/04/2025 12:13,,,KANBAN BOARD
DL-119,10021,DL,DL,Opérations Export,Analyse et développement selon les spécifications du ticket DL-119.,Story,In Analysis,In Progress,No,19/05/2025 16:00,21/05/2025 13:09,45.15,Medium,,,acc_0021,Chef de projet,Chef de projet,19/05/2025 16:00,21/05/2025 13:09,,,KANBAN BOARD
DL-119,10021,DL,DL,Opérations Export,Analyse et développement selon les spécifications du ticket DL-119.,Story,To Do,In Progress,Yes,21/05/2025 13:09,,0.0,Medium,,,acc_0021,Chef de projet,Chef de projet,19/05/2025 16:00,21/05/2025 13:09,,,KANBAN BOARD
DL-120,10022,DL,DL,Opérations IMPORT,Analyse et développement selon les spécifications du ticket DL-120.,Story,In Analysis,In Progress,No,11/10/2025 11:00,12/10/2025 21:19,34.32,Medium,,,acc_0022,Chef de projet,Chef de projet,11/10/2025 11:00,12/10/2025 21:19,,,KANBAN BOARD
DL-120,10022,DL,DL,Opérations IMPORT,Analyse et développement selon les spécifications du ticket DL-120.,Story,To Do,In Progress,Yes,12/10/2025 21:19,,0.0,Medium,,,acc_0022,Chef de projet,Chef de projet,11/10/2025 11:00,12/10/2025 21:19,,,KANBAN BOARD
DL-121,10023,DL,DL,Transferts émis,Analyse et développement selon les spécifications du ticket DL-121.,Story,In Analysis,In Progress,No,15/06/2025 12:00,17/06/2025 11:29,47.5,Medium,,,acc_0023,Chef de projet,Chef de projet,15/06/2025 12:00,17/06/2025 11:29,,,KANBAN BOARD
DL-121,10023,DL,DL,Transferts émis,Analyse et développement selon les spécifications du ticket DL-121.,Story,To Do,In Progress,Yes,17/06/2025 11:29,,0.0,Medium,,,acc_0023,Chef de projet,Chef de projet,15/06/2025 12:00,17/06/2025 11:29,,,KANBAN BOARD
DL-122,10024,DL,DL,Transferts reçus,Analyse et développement selon les spécifications du ticket DL-122.,Story,In Analysis,In Progress,No,03/03/2025 15:00,04/03/2025 18:56,27.95,Medium,,,acc_0024,Chef de projet,Chef de projet,03/03/2025 15:00,04/03/2025 18:56,,,KANBAN BOARD
DL-122,10024,DL,DL,Transferts reçus,Analyse et développement selon les spécifications du ticket DL-122.,Story,To Do,In Progress,Yes,04/03/2025 18:56,,0.0,Medium,,,acc_0024,Chef de projet,Chef de projet,03/03/2025 15:00,04/03/2025 18:56,,,KANBAN BOARD
DL-123,10025,DL,DL,Cautions & Avals,Analyse et développement selon les spécifications du ticket DL-123.,Story,In Analysis,In Progress,No,08/03/2025 12:00,10/03/2025 10:17,46.29,Medium,,,acc_0025,Chef de projet,Chef de projet,08/03/2025 12:00,10/03/2025 10:17,,,KANBAN BOARD
DL-123,10025,DL,DL,Cautions & Avals,Analyse et développement selon les spécifications du ticket DL-123.,Story,To Do,In Progress,Yes,10/03/2025 10:17,,0.0,Medium,,,acc_0025,Chef de projet,Chef de projet,08/03/2025 12:00,10/03/2025 10:17,,,KANBAN BOARD
DL-72,10026,DL,DL,RISQUES,Analyse et développement selon les spécifications du ticket DL-72.,Epic,In Analysis,In Progress,No,21/01/2025 00:00,23/01/2025 12:04,60.07,Medium,,,acc_0026,Chef de projet,Chef de projet,21/01/2025 00:00,23/01/2025 12:04,,2025/02/05,KANBAN BOARD
DL-72,10026,DL,DL,RISQUES,Analyse et développement selon les spécifications du ticket DL-72.,Epic,To Do,In Progress,Yes,23/01/2025 12:04,,0.0,Medium,,,acc_0026,Chef de projet,Chef de projet,21/01/2025 00:00,23/01/2025 12:04,,2025/02/05,KANBAN BOARD
DL-125,10027,DL,DL,Garanties,Analyse et développement selon les spécifications du ticket DL-125.,Story,In Analysis,In Progress,No,05/03/2025 11:00,08/03/2025 03:32,64.55,Medium,,,acc_0027,Chef de projet,Chef de projet,05/03/2025 11:00,08/03/2025 03:32,,,KANBAN BOARD
DL-125,10027,DL,DL,Garanties,Analyse et développement selon les spécifications du ticket DL-125.,Story,To Do,In Progress,Yes,08/03/2025 03:32,,0.0,Medium,,,acc_0027,Chef de projet,Chef de projet,05/03/2025 11:00,08/03/2025 03:32,,,KANBAN BOARD
DL-126,10028,DL,DL,Tombées d'échéance,Analyse et développement selon les spécifications du ticket DL-126.,Story,In Analysis,In Progress,No,20/06/2025 10:00,22/06/2025 23:14,61.25,Medium,,,acc_0028,Chef de projet,Chef de projet,20/06/2025 10:00,22/06/2025 23:14,,,KANBAN BOARD
DL-126,10028,DL,DL,Tombées d'échéance,Analyse et développement selon les spécifications du ticket DL-126.,Story,To Do,In Progress,Yes,22/06/2025 23:14,,0.0,Medium,,,acc_0028,Chef de projet,Chef de projet,20/06/2025 10:00,22/06/2025 23:14,,,KANBAN BOARD
DL-127,10029,DL,DL,Score et synthèse risque,Analyse et développement selon les spécifications du ticket DL-127.,Story,In Analysis,In Progress,No,16/10/2025 11:00,18/10/2025 21:03,58.06,Medium,,,acc_0029,Chef de projet,Chef de projet,16/10/2025 11:00,18/10/2025 21:03,,,KANBAN BOARD
DL-127,10029,DL,DL,Score et synthèse risque,Analyse et développement selon les spécifications du ticket DL-127.,Story,To Do,In Progress,Yes,18/10/2025 21:03,,0.0,Medium,,,acc_0029,Chef de projet,Chef de projet,16/10/2025 11:00,18/10/2025 21:03,,,KANBAN BOARD
DL-128,10030,DL,DL,Appétence au risque,Analyse et développement selon les spécifications du ticket DL-128.,Story,In Analysis,In Progress,No,01/02/2025 12:00,02/02/2025 17:41,29.69,Medium,,,acc_0030,Chef de projet,Chef de projet,01/02/2025 12:00,02/02/2025 17:41,,,KANBAN BOARD
DL-128,10030,DL,DL,Appétence au risque,Analyse et développement selon les spécifications du ticket DL-128.,Story,To Do,In Progress,Yes,02/02/2025 17:41,,0.0,Medium,,,acc_0030,Chef de projet,Chef de projet,01/02/2025 12:00,02/02/2025 17:41,,,KANBAN BOARD
DL-124,10031,DL,DL,Engagements,Analyse et développement selon les spécifications du ticket DL-124.,Story,In Analysis,In Progress,No,21/01/2025 00:00,22/01/2025 02:42,26.71,Medium,,,acc_0031,Chef de projet,Chef de projet,21/01/2025 00:00,22/01/2025 02:42,,2025/02/05,Sprint 7
DL-124,10031,DL,DL,Engagements,Analyse et développement selon les spécifications du ticket DL-124.,Story,To Do,In Progress,Yes,22/01/2025 02:42,,0.0,Medium,,,acc_0031,Chef de projet,Chef de projet,21/01/2025 00:00,22/01/2025 02:42,,2025/02/05,Sprint 7
DL-337,10032,DL,DL,Classification,Analyse et développement selon les spécifications du ticket DL-337.,Story,In Analysis,In Progress,No,21/01/2025 00:00,23/01/2025 22:04,70.08,Medium,,,acc_0032,Chef de projet,Chef de projet,21/01/2025 00:00,23/01/2025 22:04,,2025/02/05,Sprint 7
DL-337,10032,DL,DL,Classification,Analyse et développement selon les spécifications du ticket DL-337.,Story,To Do,In Progress,Yes,23/01/2025 22:04,,0.0,Medium,,,acc_0032,Chef de projet,Chef de projet,21/01/2025 00:00,23/01/2025 22:04,,2025/02/05,Sprint 7
DL-338,10033,DL,DL,Provisions,Analyse et développement selon les spécifications du ticket DL-338.,Story,In Analysis,In Progress,No,21/01/2025 00:00,22/01/2025 03:38,27.65,Medium,,,acc_0033,Chef de projet,Chef de projet,21/01/2025 00:00,22/01/2025 03:38,,2025/02/05,Sprint 7
DL-338,10033,DL,DL,Provisions,Analyse et développement selon les spécifications du ticket DL-338.,Story,To Do,In Progress,Yes,22/01/2025 03:38,,0.0,Medium,,,acc_0033,Chef de projet,Chef de projet,21/01/2025 00:00,22/01/2025 03:38,,2025/02/05,Sprint 7
DL-339,10034,DL,DL,Agios réservés,Analyse et développement selon les spécifications du ticket DL-339.,Story,In Analysis,In Progress,No,21/01/2025 00:00,22/01/2025 08:36,32.6,Medium,,,acc_0034,Chef de projet,Chef de projet,21/01/2025 00:00,22/01/2025 08:36,,2025/02/05,Sprint 7
DL-339,10034,DL,DL,Agios réservés,Analyse et développement selon les spécifications du ticket DL-339.,Story,To Do,In Progress,Yes,22/01/2025 08:36,,0.0,Medium,,,acc_0034,Chef de projet,Chef de projet,21/01/2025 00:00,22/01/2025 08:36,,2025/02/05,Sprint 7
DL-73,10035,DL,DL,STRUCTURE ORGANISATIONNELLE,Analyse et développement selon les spécifications du ticket DL-73.,Epic,In Analysis,In Progress,No,12/03/2025 15:00,15/03/2025 18:32,75.55,Medium,,,acc_0035,Chef de projet,Chef de projet,12/03/2025 15:00,15/03/2025 18:32,,,KANBAN BOARD
DL-73,10035,DL,DL,STRUCTURE ORGANISATIONNELLE,Analyse et développement selon les spécifications du ticket DL-73.,Epic,To Do,In Progress,Yes,15/03/2025 18:32,,0.0,Medium,,,acc_0035,Chef de projet,Chef de projet,12/03/2025 15:00,15/03/2025 18:32,,,KANBAN BOARD
DL-327,10036,DL,DL,Collaborateurs et rôles siège,Analyse et développement selon les spécifications du ticket DL-327.,Story,In Analysis,In Progress,No,26/04/2025 09:00,29/04/2025 04:14,67.24,Medium,Aymen Barhoumi,mannai.mohamed@attijaribank.com.tn,acc_0036,Chef de projet,Chef de projet,26/04/2025 09:00,29/04/2025 04:14,,,KANBAN BOARD
DL-327,10036,DL,DL,Collaborateurs et rôles siège,Analyse et développement selon les spécifications du ticket DL-327.,Story,To Do,In Progress,No,29/04/2025 04:14,29/04/2025 11:56,7.7,Medium,Aymen Barhoumi,mannai.mohamed@attijaribank.com.tn,acc_0036,Chef de projet,Chef de projet,26/04/2025 09:00,29/04/2025 11:56,,,KANBAN BOARD
DL-327,10036,DL,DL,Collaborateurs et rôles siège,Analyse et développement selon les spécifications du ticket DL-327.,Story,In Process,In Progress,No,29/04/2025 11:56,03/05/2025 23:09,107.22,Medium,Aymen Barhoumi,mannai.mohamed@attijaribank.com.tn,acc_0036,Chef de projet,Chef de projet,26/04/2025 09:00,03/05/2025 23:09,,,KANBAN BOARD
DL-327,10036,DL,DL,Collaborateurs et rôles siège,Analyse et développement selon les spécifications du ticket DL-327.,Story,In Review,In Progress,No,03/05/2025 23:09,05/05/2025 19:30,44.34,Medium,Aymen Barhoumi,mannai.mohamed@attijaribank.com.tn,acc_0036,Chef de projet,Chef de projet,26/04/2025 09:00,05/05/2025 19:30,,,KANBAN BOARD
